lead_time,market_segment_type,avg_price_per_room,booking_status,arrival_date,total_stay_nights
73,Online,76.5,1,2017-07-13,3
35,Online,73.1,1,2018-03-02,2
144,Online,118.15,1,2018-05-27,4
2,Offline,102.0,0,2018-02-12,4
75,Online,140.4,1,2018-05-02,3
3,Corporate,67.0,0,2018-03-03,1
45,Online,151.2,0,2018-09-30,1
166,Online,90.95,0,2018-07-06,4
59,Online,137.7,0,2018-04-08,3
0,Online,149.0,0,2018-10-24,2
177,Online,125.1,1,2018-10-02,7
3,Online,147.0,1,2018-04-01,2
56,Offline,85.5,0,2018-09-20,1
11,Online,141.95,0,2018-06-01,2
86,Offline,86.36,0,2018-07-01,3
21,Online,88.0,1,2018-10-25,3
42,Online,80.3,0,2018-01-16,1
46,Online,94.5,0,2017-10-21,4
44,Offline,85.5,0,2018-08-24,2
8,Online,106.0,0,2018-02-17,4
23,Online,108.57,0,2018-05-02,3
124,Offline,92.65,0,2018-11-26,1
31,Online,124.25,0,2018-09-16,4
77,Online,94.5,1,2018-07-23,6
99,Online,171.9,0,2018-11-07,3
4,Offline,90.0,0,2017-10-06,3
61,Online,109.8,0,2018-09-01,4
4,Online,90.0,0,2018-02-13,1
0,Online,69.99,0,2018-04-16,1
0,Online,9.0,0,2017-10-11,2
152,Online,146.7,1,2018-08-13,3
33,Offline,75.6,0,2017-10-07,3
66,Online,75.0,1,2017-10-09,3
90,Online,124.5,0,2018-07-19,3
19,Offline,80.0,0,2017-10-06,3
77,Online,109.8,0,2018-03-25,2
105,Online,117.3,1,2018-05-05,3
56,Online,167.45,0,2018-04-19,4
14,Corporate,95.0,0,2017-10-14,3
28,Online,110.65,0,2017-10-12,2
7,Online,99.0,0,2018-07-20,1
19,Online,57.59,0,2018-11-26,4
308,Online,52.0,1,2018-11-25,2
29,Online,122.55,1,2018-09-18,2
110,Online,168.1,0,2018-07-30,3
174,Online,112.0,1,2018-07-25,3
89,Online,119.0,0,2018-12-22,5
23,Online,110.0,0,2018-08-31,4
151,Online,77.23,0,2018-06-03,4
16,Offline,65.45,0,2017-09-21,2
46,Online,79.2,0,2018-12-25,3
53,Online,103.7,0,2018-11-29,4
135,Online,99.0,0,2018-07-05,2
32,Offline,68.0,0,2017-10-26,5
30,Online,125.1,0,2018-08-19,1
40,Online,100.8,0,2017-11-04,2
0,Online,74.67,0,2018-01-02,1
0,Online,74.54,0,2018-11-24,3
186,Online,123.3,1,2018-11-03,1
17,Online,76.29,0,2018-12-02,4
12,Offline,58.0,0,2017-12-19,4
60,Online,116.1,1,2018-06-01,1
115,Online,55.08,1,2017-07-30,3
6,Corporate,65.0,0,2017-12-17,2
234,Online,106.2,1,2018-09-05,3
61,Online,78.54,0,2017-10-19,4
109,Complementary,0.0,0,2018-10-03,2
8,Online,132.6,0,2018-05-21,3
3,Offline,95.0,0,2018-09-25,1
147,Online,118.8,1,2018-08-22,3
28,Offline,97.0,0,2017-09-10,2
4,Online,174.67,0,2018-09-13,3
223,Online,102.85,1,2018-10-03,4
12,Online,100.87,1,2018-05-30,3
146,Online,100.3,1,2018-06-01,4
117,Online,149.3,0,2018-05-05,3
122,Online,94.35,0,2018-05-11,4
0,Online,79.0,0,2018-02-10,1
38,Online,81.9,1,2018-03-08,4
18,Online,96.9,0,2018-11-13,6
42,Offline,60.0,0,2018-01-15,3
64,Online,86.4,1,2018-11-18,3
2,Offline,94.5,1,2017-08-01,3
2,Online,120.0,0,2018-06-02,2
17,Offline,75.0,0,2018-07-17,3
0,Online,141.49,0,2018-10-29,1
3,Online,126.0,0,2017-10-11,1
9,Offline,75.0,0,2017-09-20,5
18,Online,89.0,1,2018-04-08,1
251,Online,108.8,1,2018-09-22,6
152,Online,114.43,0,2018-12-27,8
0,Complementary,0.0,0,2017-09-20,2
97,Online,76.5,1,2017-07-08,5
44,Online,152.1,0,2018-08-17,4
24,Online,96.0,1,2018-02-03,3
73,Offline,60.0,0,2017-12-06,3
3,Aviation,110.0,0,2018-10-03,1
271,Offline,95.0,1,2018-09-21,3
6,Offline,104.0,0,2018-10-09,2
26,Online,85.0,0,2017-11-01,5
85,Online,201.6,0,2018-08-19,6
32,Online,88.0,0,2018-12-10,3
16,Online,132.33,1,2018-06-13,3
104,Online,82.45,0,2018-04-03,4
44,Online,134.1,1,2018-06-28,2
8,Online,97.0,0,2018-11-15,4
30,Online,94.5,0,2017-10-07,3
0,Corporate,75.0,0,2017-12-11,1
162,Online,130.05,1,2018-07-06,4
39,Online,64.67,0,2018-11-13,7
57,Online,64.37,0,2018-11-11,3
205,Online,117.64,0,2018-12-23,10
33,Online,84.15,1,2018-11-11,4
8,Online,104.25,0,2017-12-13,1
349,Offline,130.0,1,2018-10-04,2
24,Online,144.5,1,2018-04-28,2
6,Offline,100.8,0,2017-10-11,3
80,Online,122.4,0,2017-12-31,1
3,Online,122.33,0,2018-05-13,6
71,Online,107.1,1,2018-06-26,5
14,Online,140.0,0,2018-03-31,5
3,Corporate,148.13,0,2018-09-19,1
79,Online,96.3,0,2018-04-15,3
5,Offline,100.0,0,2017-08-25,7
108,Online,118.8,0,2018-10-07,2
9,Online,73.92,0,2018-03-30,1
33,Online,88.4,0,2018-02-19,2
75,Online,82.45,1,2018-03-30,4
49,Online,74.8,1,2018-11-19,7
169,Offline,80.75,0,2018-09-09,2
255,Online,122.83,1,2018-09-20,4
7,Corporate,67.0,0,2018-08-23,3
39,Online,107.0,0,2017-12-29,1
119,Online,129.96,0,2018-10-16,5
28,Offline,115.0,0,2017-12-31,3
0,Offline,31.0,0,2018-03-16,2
8,Online,127.4,0,2018-10-30,5
12,Online,89.0,0,2018-01-15,3
3,Online,87.78,0,2017-10-22,1
58,Online,88.2,0,2018-12-09,1
0,Complementary,0.0,0,2018-02-03,1
116,Online,124.3,0,2018-12-24,5
37,Online,37.33,1,2017-11-06,3
330,Online,172.8,1,2018-08-31,2
191,Offline,96.9,0,2018-08-01,3
130,Offline,68.0,0,2018-11-26,3
17,Online,74.8,0,2018-11-16,4
7,Online,143.2,0,2017-09-21,5
12,Online,182.33,0,2018-07-07,3
45,Online,159.3,1,2018-04-30,2
141,Offline,90.0,0,2017-09-20,1
134,Online,89.85,0,2018-07-12,4
17,Online,97.2,1,2018-11-20,20
31,Online,67.6,0,2018-03-07,4
29,Offline,111.5,0,2018-05-19,2
72,Online,93.6,0,2018-12-23,3
220,Online,105.84,1,2018-06-02,3
31,Online,50.6,0,2018-02-06,4
68,Offline,60.0,0,2017-11-30,4
12,Offline,138.0,0,2018-08-30,1
2,Corporate,65.0,0,2018-11-28,3
88,Offline,90.6,0,2017-10-05,2
43,Online,203.85,0,2018-08-15,3
29,Online,130.15,1,2018-09-04,2
109,Online,76.5,1,2017-07-11,3
8,Online,140.0,0,2018-04-27,3
184,Online,128.7,1,2018-10-17,4
52,Online,120.7,0,2018-12-03,5
11,Online,187.0,0,2018-09-19,1
262,Corporate,106.0,1,2018-11-14,3
15,Online,93.0,0,2018-02-25,2
23,Online,129.0,0,2018-09-28,2
29,Online,96.3,0,2017-10-13,4
12,Online,91.45,0,2017-11-03,4
96,Online,88.83,0,2018-04-08,4
50,Offline,75.0,0,2018-03-29,3
48,Online,111.6,0,2017-10-01,5
47,Online,65.75,0,2018-03-07,4
51,Online,109.8,0,2018-12-06,3
33,Online,111.6,0,2018-05-03,2
122,Online,99.45,1,2018-05-04,6
201,Online,103.5,1,2018-08-09,2
75,Online,90.95,0,2018-04-11,4
67,Offline,75.0,0,2018-12-02,4
132,Online,79.2,0,2018-11-25,2
148,Online,136.43,1,2018-08-15,4
99,Offline,90.95,0,2018-06-04,1
80,Online,126.9,0,2018-05-13,2
66,Offline,58.0,0,2018-02-11,2
21,Online,112.0,0,2018-03-12,3
3,Online,100.5,0,2018-11-19,2
36,Offline,97.92,0,2017-10-16,3
97,Online,85.5,0,2018-04-25,3
56,Offline,103.28,0,2018-03-28,4
188,Online,90.95,1,2018-07-04,24
31,Online,66.29,1,2018-12-04,15
21,Online,102.0,1,2018-11-01,4
27,Online,110.0,0,2018-10-29,3
121,Online,88.77,0,2018-06-30,2
69,Online,125.1,0,2018-08-13,4
0,Corporate,85.0,0,2018-04-19,1
5,Corporate,65.0,0,2017-09-02,1
92,Offline,63.75,1,2018-08-28,5
69,Online,117.18,0,2018-04-10,4
79,Online,76.5,1,2017-07-02,3
79,Online,138.56,1,2018-07-03,12
39,Online,156.6,0,2017-10-16,2
33,Online,125.1,1,2018-08-08,2
86,Online,139.95,1,2018-07-27,4
10,Online,89.3,0,2018-01-14,1
84,Online,80.1,0,2018-10-30,2
44,Online,125.1,0,2018-08-22,3
150,Online,140.7,0,2018-07-31,3
100,Online,210.6,1,2018-05-15,2
236,Online,90.95,1,2018-08-22,5
2,Corporate,99.0,1,2018-04-21,1
3,Online,118.58,0,2018-10-10,1
65,Online,112.2,0,2018-04-08,5
142,Online,90.9,1,2018-10-27,1
18,Online,167.74,0,2018-04-20,3
0,Online,164.0,0,2018-08-29,1
11,Online,62.91,0,2018-02-13,3
20,Online,147.9,0,2018-12-22,4
28,Offline,75.0,0,2017-10-29,2
39,Online,126.0,1,2018-10-02,3
82,Offline,90.95,0,2018-10-10,4
97,Offline,75.0,0,2018-05-15,5
64,Online,130.05,0,2018-04-04,4
161,Offline,95.88,0,2018-09-19,4
53,Online,131.14,1,2018-09-04,7
44,Online,67.5,1,2018-02-12,2
2,Online,91.0,0,2018-02-13,1
192,Online,107.1,1,2018-09-05,4
4,Online,183.5,0,2018-08-05,1
81,Online,103.5,0,2018-06-30,4
55,Online,150.45,0,2018-05-12,5
124,Online,72.25,0,2017-12-28,4
173,Online,126.9,1,2018-09-13,7
222,Online,118.0,1,2018-04-28,5
86,Online,126.9,0,2018-06-19,3
69,Online,102.1,0,2018-05-30,4
14,Online,166.0,0,2018-08-14,5
99,Online,72.25,0,2017-12-05,3
3,Online,81.0,0,2018-02-14,2
68,Online,90.95,1,2018-04-05,4
163,Online,140.4,1,2018-09-19,4
0,Online,87.78,0,2017-10-18,1
90,Offline,105.4,0,2018-10-19,4
5,Offline,125.0,0,2017-09-30,3
62,Online,207.9,0,2018-09-15,3
28,Online,66.0,0,2018-02-08,4
8,Online,112.0,0,2018-10-17,4
33,Offline,63.75,0,2017-10-31,4
20,Online,231.0,0,2018-08-06,1
48,Online,94.5,1,2018-04-11,2
86,Online,99.3,0,2018-04-06,3
30,Online,157.5,0,2018-10-05,3
100,Online,105.3,0,2018-05-01,3
237,Online,116.62,1,2018-09-13,15
1,Corporate,84.0,0,2018-07-26,1
54,Online,73.5,1,2018-02-27,3
57,Online,45.9,0,2018-03-12,4
1,Online,203.33,1,2018-04-13,3
58,Online,90.9,1,2018-03-31,3
121,Offline,62.5,0,2018-11-16,6
1,Offline,90.0,0,2017-09-14,3
38,Online,170.1,0,2018-09-09,3
5,Online,156.6,0,2018-12-04,1
66,Online,141.3,0,2018-07-27,5
4,Corporate,65.0,0,2017-08-31,1
99,Online,85.5,1,2018-04-08,2
22,Online,105.0,0,2017-09-01,3
23,Offline,95.0,0,2018-10-26,1
65,Online,126.0,0,2018-12-03,1
4,Online,117.0,0,2018-01-26,3
74,Online,85.5,1,2018-04-08,1
61,Online,81.9,0,2017-11-12,4
0,Online,75.0,1,2017-08-11,1
154,Online,118.8,1,2018-10-06,2
10,Online,79.0,0,2018-02-13,1
34,Online,86.4,0,2017-10-08,1
112,Offline,72.25,0,2018-07-07,5
83,Online,113.5,0,2018-11-13,4
52,Online,152.1,0,2018-07-31,2
2,Online,89.0,0,2018-04-18,1
85,Online,103.5,1,2018-06-30,3
3,Complementary,0.0,0,2017-08-04,1
192,Online,99.45,1,2018-08-18,7
81,Online,190.8,0,2018-10-10,4
70,Offline,46.33,0,2017-11-26,3
57,Online,82.44,0,2018-12-08,3
93,Online,126.9,0,2018-06-20,2
49,Offline,60.0,0,2018-01-22,3
38,Online,95.2,0,2018-12-27,4
40,Online,196.0,0,2018-10-21,1
197,Offline,160.6,0,2018-12-21,5
29,Online,150.45,0,2017-11-04,4
8,Online,184.0,0,2018-09-21,2
5,Online,93.5,0,2017-11-15,4
8,Online,129.0,0,2017-10-20,3
0,Online,73.9,0,2018-01-06,1
14,Online,77.6,0,2018-01-19,3
5,Online,101.0,1,2018-03-08,3
24,Online,96.0,0,2018-11-20,1
0,Complementary,4.5,0,2018-11-28,2
41,Online,107.41,0,2018-10-05,2
8,Online,64.68,0,2018-04-08,1
129,Online,114.75,0,2018-05-22,9
71,Online,75.54,0,2018-10-30,2
9,Online,95.0,1,2018-04-11,1
18,Online,129.0,0,2018-06-12,2
130,Online,104.4,0,2018-10-29,3
7,Corporate,67.0,0,2018-11-09,1
32,Offline,85.0,0,2018-10-25,5
43,Offline,55.0,0,2017-12-26,4
156,Offline,72.25,0,2018-07-16,4
19,Online,99.0,0,2018-05-09,2
41,Offline,101.52,0,2018-05-10,4
40,Offline,60.0,0,2017-11-01,5
35,Online,97.4,0,2018-03-05,3
92,Online,97.41,0,2018-04-24,5
86,Online,105.4,1,2018-04-25,8
221,Online,72.75,0,2018-08-12,4
6,Online,85.5,1,2018-06-14,1
56,Online,63.75,1,2018-03-12,4
0,Online,117.0,0,2017-12-29,1
0,Complementary,0.0,0,2017-09-17,1
31,Online,126.9,0,2018-06-12,5
101,Online,65.83,0,2018-04-16,1
31,Online,78.3,1,2018-02-07,2
10,Offline,58.0,0,2017-12-11,5
19,Online,82.39,0,2017-10-05,1
29,Corporate,95.0,0,2018-05-20,1
20,Online,231.5,1,2018-09-18,4
53,Online,123.3,0,2018-09-01,3
0,Online,142.0,0,2017-09-09,1
146,Online,135.0,1,2018-10-19,5
95,Online,108.0,0,2018-10-08,4
125,Online,117.0,0,2018-08-21,5
200,Online,146.37,1,2018-09-01,5
0,Online,97.32,0,2018-04-23,1
191,Online,114.3,1,2018-11-25,1
48,Online,159.3,1,2018-05-06,3
61,Online,111.6,0,2017-12-30,5
130,Online,117.3,0,2018-08-11,6
30,Online,110.8,0,2018-04-06,3
174,Online,87.72,0,2018-12-07,4
87,Online,166.85,0,2018-07-05,2
60,Online,90.9,0,2018-03-31,2
9,Online,81.0,0,2017-08-19,3
123,Online,93.08,0,2018-04-21,4
210,Online,108.3,0,2018-08-17,3
57,Online,60.98,0,2018-11-22,1
291,Online,146.2,0,2018-12-24,8
20,Online,210.57,0,2018-07-29,2
57,Online,78.3,0,2018-03-12,3
49,Online,142.2,1,2018-09-02,1
9,Complementary,0.0,0,2018-10-10,1
267,Online,105.83,1,2018-10-24,4
1,Corporate,88.0,0,2018-03-30,1
146,Online,116.17,1,2018-08-01,6
48,Online,74.8,1,2018-11-13,7
28,Online,91.63,0,2018-10-18,3
61,Online,76.5,1,2017-07-07,4
155,Online,137.7,1,2018-07-16,2
163,Online,84.15,1,2018-08-23,5
25,Online,123.0,1,2018-05-30,3
60,Offline,75.48,0,2018-06-21,3
126,Online,97.75,1,2018-07-06,4
164,Offline,115.6,1,2018-08-30,3
34,Online,98.1,1,2018-06-19,3
10,Online,102.33,0,2017-09-07,3
13,Offline,40.0,0,2017-12-13,7
56,Online,80.19,1,2018-06-20,4
19,Online,116.0,1,2018-08-30,2
27,Online,177.0,0,2018-06-18,2
98,Online,106.2,0,2018-11-02,4
25,Online,90.95,0,2017-11-06,4
40,Offline,134.0,0,2018-11-06,2
27,Offline,87.0,0,2018-03-06,4
58,Online,72.69,0,2018-11-02,4
60,Offline,60.0,0,2017-10-12,2
113,Online,118.8,1,2018-09-07,5
183,Online,98.25,1,2018-07-04,4
3,Offline,65.0,0,2017-10-02,3
29,Corporate,66.18,0,2018-12-02,2
90,Online,130.78,1,2018-06-14,7
62,Online,102.6,0,2018-12-07,1
299,Online,100.3,1,2018-09-17,7
195,Online,71.22,1,2018-12-02,2
94,Online,81.08,0,2018-04-15,3
14,Online,99.5,0,2017-12-26,4
18,Offline,80.0,0,2018-12-11,1
4,Corporate,65.0,0,2017-12-08,2
107,Online,117.28,0,2018-11-06,4
77,Online,104.4,0,2018-10-25,3
66,Online,105.3,0,2018-04-04,2
252,Online,163.63,1,2018-08-14,5
57,Online,117.9,1,2018-06-08,3
1,Corporate,66.0,0,2018-02-23,2
78,Online,103.5,0,2018-06-28,7
143,Online,79.2,0,2018-12-08,3
10,Complementary,35.0,0,2018-07-03,2
33,Online,67.5,1,2018-02-15,1
19,Online,158.2,1,2018-04-09,5
19,Online,174.0,0,2018-12-26,2
151,Online,95.4,1,2018-06-02,3
17,Online,109.45,0,2018-09-09,3
24,Online,89.25,0,2018-06-13,2
1,Online,71.7,0,2018-01-27,2
74,Offline,95.0,0,2018-09-16,4
127,Online,143.1,1,2018-09-01,4
12,Online,88.0,0,2018-12-05,1
5,Online,106.21,0,2018-11-10,6
127,Online,105.3,0,2018-05-09,3
41,Online,96.9,0,2017-10-16,3
33,Online,74.25,0,2017-12-10,4
99,Online,101.58,0,2018-04-28,4
49,Online,109.8,0,2018-09-02,1
72,Online,120.6,0,2018-06-22,2
226,Online,90.95,0,2018-08-08,7
81,Online,143.1,0,2018-05-12,3
40,Online,131.4,1,2018-03-22,1
70,Online,87.3,0,2018-02-18,3
7,Online,182.0,0,2018-03-26,2
201,Online,81.82,1,2018-07-12,4
8,Online,187.55,0,2018-09-12,2
121,Online,156.0,0,2018-08-18,3
85,Online,126.9,0,2018-08-13,4
45,Online,82.98,0,2017-09-08,5
43,Online,149.4,0,2018-05-09,3
124,Online,143.1,1,2018-09-20,6
127,Online,79.2,0,2018-11-25,3
145,Offline,72.25,1,2018-07-11,5
4,Online,149.38,0,2018-09-22,1
265,Online,78.3,1,2018-11-20,3
50,Offline,85.5,0,2018-05-21,2
95,Online,77.86,0,2018-12-07,4
53,Offline,85.0,0,2018-08-08,7
94,Online,75.89,1,2018-04-07,7
138,Online,91.48,0,2018-07-04,3
58,Online,125.1,1,2018-09-08,1
100,Online,0.0,0,2018-09-28,4
28,Online,122.0,1,2018-09-01,2
73,Online,71.52,0,2018-02-21,3
55,Online,137.7,1,2018-04-12,1
12,Online,135.0,1,2018-05-07,1
13,Corporate,67.0,0,2018-02-17,1
58,Online,86.72,0,2018-04-25,4
61,Online,89.5,0,2018-03-04,2
10,Online,117.04,1,2017-09-21,3
209,Online,106.25,1,2018-08-21,7
99,Online,97.71,0,2018-05-22,3
2,Corporate,125.0,0,2018-09-01,1
10,Online,141.0,0,2018-05-06,4
87,Online,112.03,0,2018-08-27,6
154,Online,78.99,0,2018-10-31,1
37,Online,121.5,0,2018-04-29,3
52,Offline,60.0,0,2017-11-12,5
40,Offline,85.5,0,2018-10-19,1
12,Online,178.5,0,2017-09-24,4
68,Offline,75.0,0,2018-04-11,3
115,Online,98.25,0,2018-05-05,4
67,Online,116.1,1,2018-05-13,2
6,Corporate,88.2,0,2018-04-07,1
1,Offline,106.4,0,2018-07-06,1
0,Offline,45.0,0,2018-03-15,1
93,Online,90.3,0,2018-04-06,3
2,Online,119.0,0,2018-06-04,2
36,Online,159.0,1,2018-03-24,3
1,Online,130.0,0,2018-02-07,2
143,Offline,100.0,0,2018-08-25,3
43,Offline,58.4,0,2017-10-02,5
111,Online,189.0,0,2018-07-23,5
41,Online,160.0,1,2018-10-21,2
136,Online,172.55,1,2018-07-09,5
0,Online,118.8,1,2017-09-07,2
52,Online,73.95,1,2018-02-04,5
103,Online,99.45,0,2018-05-01,4
191,Online,132.0,1,2018-06-03,3
15,Corporate,81.0,0,2018-02-19,1
31,Online,141.55,0,2018-08-10,4
34,Offline,80.75,0,2018-06-19,5
59,Online,119.0,0,2018-12-11,4
5,Online,155.0,0,2018-08-22,5
168,Online,99.45,1,2018-08-01,5
127,Online,53.25,0,2018-04-18,4
19,Online,134.3,0,2018-11-02,4
37,Online,126.9,1,2018-04-29,4
26,Online,159.0,0,2018-10-15,2
54,Online,77.25,0,2018-11-11,5
7,Online,71.6,0,2018-01-08,5
352,Online,73.74,1,2018-12-29,4
168,Offline,81.2,0,2018-04-21,5
150,Offline,80.75,0,2018-09-26,1
81,Online,79.2,0,2018-12-07,1
91,Online,116.1,1,2018-06-18,2
1,Online,156.0,0,2017-08-25,2
17,Online,65.1,0,2018-11-18,1
101,Online,165.6,1,2018-08-09,2
2,Online,84.0,0,2018-12-08,1
166,Offline,110.0,1,2018-11-01,3
30,Online,135.9,0,2018-05-21,1
33,Online,124.25,1,2018-09-12,5
10,Online,86.72,0,2018-11-11,4
7,Online,106.0,1,2018-02-12,2
1,Corporate,65.0,0,2017-08-28,1
2,Online,225.0,0,2018-10-05,2
168,Offline,107.1,1,2018-08-12,5
30,Online,92.25,0,2018-09-25,4
112,Online,52.85,0,2017-12-04,4
11,Online,97.0,0,2017-08-25,2
182,Online,97.71,1,2018-09-03,1
57,Online,115.6,0,2018-04-12,5
6,Online,176.0,0,2018-02-24,2
231,Online,86.63,1,2018-08-11,2
62,Online,106.2,0,2018-04-01,3
162,Offline,60.0,1,2017-09-17,3
101,Online,68.0,0,2017-08-06,2
14,Online,113.14,0,2017-09-05,7
112,Online,150.3,1,2018-08-22,5
32,Online,94.94,0,2018-09-02,3
29,Online,81.55,0,2018-03-04,2
41,Online,143.55,1,2018-08-28,6
75,Online,87.55,0,2018-04-04,5
6,Corporate,66.0,0,2018-03-01,2
10,Online,172.0,0,2018-04-29,4
57,Online,112.2,0,2018-11-11,3
28,Corporate,109.0,0,2018-05-19,2
64,Online,115.5,0,2018-09-05,3
0,Online,75.0,1,2017-08-10,1
43,Offline,96.3,0,2018-09-17,3
77,Online,109.8,0,2018-04-25,2
6,Online,162.33,0,2018-09-18,3
99,Online,90.95,0,2018-04-25,4
84,Online,121.5,0,2018-07-15,2
2,Online,167.0,0,2018-05-06,1
11,Offline,74.8,0,2018-03-11,2
22,Offline,124.0,0,2018-09-13,3
13,Online,176.67,0,2017-10-01,3
210,Online,167.95,1,2018-08-02,4
27,Online,70.0,1,2018-02-07,9
31,Online,95.4,1,2018-03-12,4
5,Online,82.35,0,2018-11-28,2
55,Offline,71.33,0,2017-12-31,3
15,Online,91.73,0,2017-09-06,5
32,Online,88.0,0,2018-12-16,2
1,Online,82.0,0,2018-01-07,1
55,Online,139.5,0,2018-10-20,3
34,Online,98.1,0,2018-05-22,3
45,Online,63.75,1,2018-03-07,4
33,Online,99.0,0,2018-09-25,1
31,Online,88.0,1,2018-11-27,3
167,Online,96.3,1,2018-08-26,3
23,Online,142.0,0,2017-10-02,3
14,Offline,80.0,0,2018-11-28,3
101,Offline,72.25,1,2018-07-24,5
106,Online,89.25,1,2017-09-04,2
85,Offline,60.0,0,2017-12-17,4
1,Online,149.0,0,2018-09-01,1
7,Online,111.71,0,2017-09-08,7
35,Online,118.8,0,2018-04-24,2
101,Online,70.99,0,2018-04-09,7
46,Complementary,0.0,0,2018-06-17,2
20,Corporate,119.0,0,2018-09-19,4
59,Online,177.93,1,2018-04-26,6
1,Offline,112.2,0,2017-09-30,1
47,Online,106.2,0,2018-04-01,3
47,Online,109.8,1,2018-08-28,1
87,Online,183.6,0,2018-09-06,7
164,Online,96.3,0,2018-07-01,2
3,Offline,75.0,0,2017-08-10,2
18,Online,121.0,1,2018-06-08,2
32,Online,115.2,0,2018-03-22,1
16,Online,69.35,0,2018-03-04,3
4,Corporate,121.0,0,2018-05-31,1
111,Online,73.74,0,2018-04-01,6
53,Online,151.2,0,2018-10-10,4
104,Online,90.95,1,2018-04-08,4
198,Online,159.3,1,2018-09-22,3
14,Online,75.27,0,2018-11-14,4
130,Online,97.65,1,2018-08-22,4
30,Online,179.25,0,2018-08-23,6
57,Offline,60.0,0,2017-11-20,3
0,Online,109.0,0,2018-06-08,2
0,Corporate,75.0,1,2018-03-08,2
9,Online,62.58,0,2018-02-06,8
30,Online,94.5,0,2017-09-14,4
69,Online,162.3,1,2018-08-27,3
117,Online,94.5,1,2017-08-01,3
50,Online,62.29,0,2018-02-12,2
62,Online,140.4,1,2018-05-07,1
26,Online,66.29,1,2018-12-01,14
10,Online,156.0,1,2017-08-29,4
18,Online,115.68,0,2018-12-31,4
135,Online,99.45,1,2018-07-23,4
3,Aviation,95.0,0,2018-11-10,1
182,Online,120.0,1,2018-10-12,1
33,Online,207.9,0,2018-07-29,1
39,Online,130.9,0,2018-12-08,10
115,Offline,76.0,0,2018-02-27,5
52,Online,105.4,0,2018-12-19,6
181,Online,85.5,1,2018-08-25,1
34,Online,89.1,0,2018-06-26,2
62,Online,140.4,1,2018-04-30,2
296,Online,65.29,1,2017-10-24,6
57,Offline,85.0,0,2018-08-05,3
71,Online,203.76,1,2018-04-03,7
55,Online,85.85,0,2018-03-29,4
34,Offline,76.5,0,2017-10-18,1
30,Online,111.83,0,2018-08-28,4
104,Offline,65.0,0,2017-12-03,3
101,Offline,80.75,1,2018-05-12,3
6,Online,166.0,0,2018-07-11,2
8,Online,88.2,0,2018-12-14,3
103,Online,116.38,1,2018-06-28,15
86,Online,76.5,1,2018-04-02,3
101,Offline,72.25,0,2018-08-22,4
31,Offline,67.68,0,2018-12-08,3
76,Online,79.2,0,2018-12-03,3
54,Offline,75.0,0,2018-04-02,3
17,Online,144.84,0,2018-06-01,5
54,Offline,72.0,0,2018-11-12,1
115,Online,120.3,1,2018-08-05,3
49,Online,89.91,1,2018-09-06,3
47,Online,89.3,0,2018-02-20,3
54,Offline,102.0,0,2017-12-27,3
5,Corporate,65.0,0,2018-05-09,2
139,Online,130.99,1,2018-07-13,9
77,Online,127.38,0,2018-09-21,3
13,Online,260.0,0,2018-11-10,1
32,Complementary,75.0,0,2018-11-15,2
46,Online,67.15,1,2018-03-13,4
55,Online,102.04,0,2018-10-13,3
1,Online,120.0,0,2018-12-25,2
12,Online,147.0,0,2018-12-30,2
65,Online,118.8,0,2018-04-24,2
30,Online,162.35,0,2018-06-20,1
74,Online,143.1,0,2018-05-13,3
61,Online,78.3,1,2018-03-04,3
20,Online,146.2,1,2018-09-24,4
29,Online,94.5,0,2017-09-15,2
17,Online,178.0,0,2018-07-26,2
100,Online,150.3,0,2018-08-26,4
168,Online,146.7,1,2018-08-13,1
71,Offline,110.5,1,2018-10-22,2
110,Offline,118.06,0,2018-07-03,4
72,Online,119.0,0,2018-12-20,4
177,Online,93.38,0,2018-07-20,7
37,Online,97.0,0,2017-12-19,2
70,Online,62.18,0,2017-09-22,1
14,Online,84.67,0,2018-12-22,3
41,Online,118.0,0,2018-11-02,2
7,Online,161.33,0,2017-10-09,3
58,Online,124.04,0,2018-09-14,2
30,Online,146.4,0,2018-06-29,3
4,Online,0.0,0,2018-02-23,2
7,Corporate,98.0,0,2018-06-22,1
6,Online,120.0,0,2017-10-20,3
152,Online,114.3,1,2018-08-06,1
14,Online,127.0,1,2018-05-23,3
72,Online,85.0,0,2017-11-19,2
67,Offline,61.16,0,2018-03-01,4
11,Online,90.0,1,2017-08-17,5
6,Offline,72.25,0,2018-06-15,5
64,Online,109.65,0,2018-10-15,5
5,Corporate,143.0,1,2018-07-17,5
76,Online,69.33,0,2018-04-12,3
59,Offline,85.5,0,2018-05-08,3
43,Online,74.8,1,2018-12-08,4
1,Online,109.0,0,2018-04-23,3
0,Online,80.3,0,2018-01-06,2
68,Offline,79.56,1,2018-04-24,4
34,Online,108.9,0,2017-10-14,2
117,Online,96.05,0,2018-04-06,5
0,Online,114.0,0,2017-08-20,1
72,Online,146.7,0,2018-07-27,2
274,Online,115.2,1,2018-09-27,2
219,Online,96.3,1,2018-10-29,3
71,Offline,93.6,1,2018-07-12,8
195,Online,80.75,1,2018-07-25,4
54,Online,75.95,0,2018-02-08,5
12,Online,183.67,1,2018-03-24,3
124,Online,105.3,0,2018-05-17,3
56,Online,93.6,0,2018-12-08,3
56,Online,126.0,0,2018-11-02,3
92,Online,147.9,0,2018-12-06,12
13,Online,126.0,0,2017-10-12,5
